function,metric
zh_setup,2.2688219928410054
zh_enc,0.10464011285867968
zh_keygen,0.4000670167389829
zh_dec,0.13100385199818335
zh_setup,2.2704364314261327
zh_enc,0.10606164563447258
zh_keygen,0.39927285109129323
zh_dec,0.13214457515213204
zh_setup,0.0
zh_enc,0.10561242382145596
zh_keygen,0.4015647631138563
zh_dec,0.1309859448505771
zh_setup,2.2695212948570647
zh_enc,0.10550255394644192
zh_keygen,0.4015608526766292
zh_dec,0.13214037140210472
zh_setup,2.269909905327688
zh_enc,0.10551395979192515
zh_keygen,0.4017015500615052
zh_dec,0.13180044804182323
zh_setup,2.2709190679175877
zh_enc,0.1056906927790905
zh_keygen,0.4005082657353736
zh_dec,0.13225496591379232
zh_setup,2.2715705604437324
zh_enc,0.10553318361441277
zh_keygen,0.4006650267210264
zh_dec,0.13181462220847628
zh_setup,0.0
zh_enc,0.10559260389871078
zh_keygen,0.4012992241730294
zh_dec,0.1311718059827887
zh_setup,2.2707086176508064
zh_enc,0.1059451912012363
zh_keygen,0.40114423048578973
zh_dec,0.1319502919498415
zh_setup,0.0
zh_enc,0.10577144188185529
zh_keygen,0.4014085034032664
zh_dec,0.13098849539955482
zh_setup,2.270917598331953
zh_enc,0.10544415783964935
zh_keygen,0.4012035233196283
zh_dec,0.0
zh_setup,2.270807787883619
zh_enc,0.1054872684139343
zh_keygen,0.40108063743346206
zh_dec,0.13195258058607576
zh_setup,2.2708293748398516
zh_enc,0.10549645630849731
zh_keygen,0.4009509686835932
zh_dec,0.13186512651542806
zh_setup,2.270792054658142
zh_enc,0.0
zh_keygen,0.399779527427421
zh_dec,0.13189984406862001
zh_setup,2.2699850368582553
zh_enc,0.10551468080116634
zh_keygen,0.39985986515465666
zh_dec,0.0
zh_setup,2.2715701779723143
zh_enc,0.10557821616530412
zh_keygen,0.40016448989510445
zh_dec,0.13137486236376913
zh_setup,2.2712942531373614
zh_enc,0.1055449383540287
zh_keygen,0.4016814079797937
zh_dec,0.0
zh_setup,2.2708053156319643
zh_enc,0.10580415854023559
zh_keygen,0.40103592140807065
zh_dec,0.1320185189238851
zh_setup,2.270309762259312
zh_enc,0.105874850898981
zh_keygen,0.4005841224806172
zh_dec,0.13194298774831814
zh_setup,2.2709078827500337
zh_enc,0.10557523099084705
zh_keygen,0.4020576229112025
zh_dec,0.13183348738484893
zh_setup,0.0
zh_enc,0.10543862567593655
zh_keygen,0.4016119004206517
zh_dec,0.0
zh_setup,2.2717271461503272
zh_enc,0.10538965610166393
zh_keygen,0.0
zh_dec,0.13218184597790236
zh_setup,0.0
zh_enc,0.10574932706852742
zh_keygen,0.39913098178803913
zh_dec,0.13189048513770116
zh_setup,0.0
zh_enc,0.10540841544253955
zh_keygen,0.39942555551727704
zh_dec,0.13102212303214608
zh_setup,2.2706965466588804
zh_enc,0.0
zh_keygen,0.4004672826619609
zh_dec,0.13183790283898525
zh_setup,0.0
zh_enc,0.1054311795449921
zh_keygen,0.40163639356692754
zh_dec,0.13125189925647418
zh_setup,2.270425066393268
zh_enc,0.10553559811992766
zh_keygen,0.40123338508523326
zh_dec,0.13195818025204867
zh_setup,2.271517497772971
zh_enc,0.10544407149569866
zh_keygen,0.4010267845375669
zh_dec,0.1318752486962411
zh_setup,0.0
zh_enc,0.10570327970716684
zh_keygen,0.40147794108423923
zh_dec,0.13180623784661302
zh_setup,2.2731843451493208
zh_enc,0.0
zh_keygen,0.39970704490525727
zh_dec,0.13086945405436876
