function,metric
bsw_setup,1157
bsw_enc,4579
bsw_keygen,3892
bsw_dec_seq,21427
bsw_setup,1157
bsw_enc,4507
bsw_keygen,3877
bsw_dec_seq,17233
bsw_setup,1157
bsw_enc,4487
bsw_keygen,3876
bsw_dec_seq,18072
bsw_setup,1157
bsw_enc,4500
bsw_keygen,3877
bsw_dec_seq,14271
bsw_setup,1157
bsw_enc,4500
bsw_keygen,3876
bsw_dec_seq,14272
bsw_setup,1157
bsw_enc,4577
bsw_keygen,3891
bsw_dec_seq,21435
bsw_setup,1157
bsw_enc,4543
bsw_keygen,3876
bsw_dec_seq,10475
bsw_setup,1157
bsw_enc,4490
bsw_keygen,3893
bsw_dec_seq,10461
bsw_setup,1157
bsw_enc,4538
bsw_keygen,3892
bsw_dec_seq,21383
bsw_setup,1157
bsw_enc,4491
bsw_keygen,3893
bsw_dec_seq,10462
bsw_setup,1157
bsw_enc,4512
bsw_keygen,3876
bsw_dec_seq,17618
bsw_setup,1157
bsw_enc,4486
bsw_keygen,3877
bsw_dec_seq,18072
bsw_setup,1157
bsw_enc,4500
bsw_keygen,3877
bsw_dec_seq,13849
bsw_setup,1157
bsw_enc,4551
bsw_keygen,3892
bsw_dec_seq,20589
bsw_setup,1157
bsw_enc,4517
bsw_keygen,3878
bsw_dec_seq,14264
bsw_setup,1157
bsw_enc,4588
bsw_keygen,3892
bsw_dec_seq,21047
bsw_setup,1157
bsw_enc,4512
bsw_keygen,3877
bsw_dec_seq,17628
bsw_setup,1157
bsw_enc,4518
bsw_keygen,3879
bsw_dec_seq,14260
bsw_setup,1157
bsw_enc,4500
bsw_keygen,3877
bsw_dec_seq,13849
bsw_setup,1157
bsw_enc,4558
bsw_keygen,3879
bsw_dec_seq,13800
bsw_setup,1157
bsw_enc,4522
bsw_keygen,3879
bsw_dec_seq,10477
bsw_setup,1157
bsw_enc,4518
bsw_keygen,3879
bsw_dec_seq,14266
bsw_setup,1157
bsw_enc,4518
bsw_keygen,3879
bsw_dec_seq,14265
bsw_setup,1157
bsw_enc,4580
bsw_keygen,3891
bsw_dec_seq,21429
bsw_setup,1157
bsw_enc,4479
bsw_keygen,3876
bsw_dec_seq,17581
bsw_setup,1157
bsw_enc,4522
bsw_keygen,3878
bsw_dec_seq,10480
bsw_setup,1157
bsw_enc,4495
bsw_keygen,3892
bsw_dec_seq,21425
bsw_setup,1157
bsw_enc,4521
bsw_keygen,3880
bsw_dec_seq,10481
bsw_setup,1157
bsw_enc,4521
bsw_keygen,3880
bsw_dec_seq,10479
bsw_setup,1157
bsw_enc,4553
bsw_keygen,3878
bsw_dec_seq,10481
bsw_setup,1155
bsw_enc,4573
bsw_keygen,3887
bsw_dec_sim,11718
bsw_setup,1155
bsw_enc,4502
bsw_keygen,3872
bsw_dec_sim,9464
bsw_setup,1155
bsw_enc,4481
bsw_keygen,3872
bsw_dec_sim,10301
bsw_setup,1155
bsw_enc,4494
bsw_keygen,3873
bsw_dec_sim,8446
bsw_setup,1155
bsw_enc,4495
bsw_keygen,3872
bsw_dec_sim,8444
bsw_setup,1155
bsw_enc,4571
bsw_keygen,3887
bsw_dec_sim,11720
bsw_setup,1155
bsw_enc,4537
bsw_keygen,3872
bsw_dec_sim,6593
bsw_setup,1155
bsw_enc,4484
bsw_keygen,3889
bsw_dec_sim,6571
bsw_setup,1155
bsw_enc,4532
bsw_keygen,3888
bsw_dec_sim,11675
bsw_setup,1155
bsw_enc,4485
bsw_keygen,3888
bsw_dec_sim,6573
bsw_setup,1155
bsw_enc,4506
bsw_keygen,3872
bsw_dec_sim,9852
bsw_setup,1155
bsw_enc,4481
bsw_keygen,3872
bsw_dec_sim,10302
bsw_setup,1155
bsw_enc,4494
bsw_keygen,3872
bsw_dec_sim,8020
bsw_setup,1155
bsw_enc,4545
bsw_keygen,3887
bsw_dec_sim,10885
bsw_setup,1155
bsw_enc,4512
bsw_keygen,3874
bsw_dec_sim,8432
bsw_setup,1155
bsw_enc,4583
bsw_keygen,3887
bsw_dec_sim,11337
bsw_setup,1155
bsw_enc,4506
bsw_keygen,3873
bsw_dec_sim,9855
bsw_setup,1155
bsw_enc,4512
bsw_keygen,3875
bsw_dec_sim,8433
bsw_setup,1155
bsw_enc,4494
bsw_keygen,3873
bsw_dec_sim,8021
bsw_setup,1155
bsw_enc,4552
bsw_keygen,3874
bsw_dec_sim,7972
bsw_setup,1155
bsw_enc,4516
bsw_keygen,3875
bsw_dec_sim,6592
bsw_setup,1155
bsw_enc,4513
bsw_keygen,3874
bsw_dec_sim,8433
bsw_setup,1155
bsw_enc,4512
bsw_keygen,3874
bsw_dec_sim,8433
bsw_setup,1155
bsw_enc,4574
bsw_keygen,3887
bsw_dec_sim,11716
bsw_setup,1155
bsw_enc,4474
bsw_keygen,3871
bsw_dec_sim,9815
bsw_setup,1155
bsw_enc,4516
bsw_keygen,3874
bsw_dec_sim,6590
bsw_setup,1155
bsw_enc,4489
bsw_keygen,3887
bsw_dec_sim,11719
bsw_setup,1155
bsw_enc,4516
bsw_keygen,3875
bsw_dec_sim,6589
bsw_setup,1155
bsw_enc,4515
bsw_keygen,3875
bsw_dec_sim,6590
bsw_setup,1155
bsw_enc,4548
bsw_keygen,3873
bsw_dec_sim,6590
