function,metric
bls_gen,1608
bls_sign,2904
bls_ver,7648
bls_res_size,21
bbs_gen,1608
bbs_sign,2312
bbs_ver,7256
bbs_res_size,21
cls_gen,1616
cls_sign,2976
cls_ver,7824
cls_res_size,63
zss_gen,2112
zss_sign,1888
zss_ver,7184
zss_res_size,41
ibe_gen,2112
ibe_ext,3240
ibe_enc,7576
ibe_dec,7040
ibe_res_size,41
