function,metric
bls_gen,2390
bls_sign,3873
bls_ver,16686
bls_gen,2552
bls_sign,4188
bls_ver,17001
bls_gen,2529
bls_sign,3556
bls_ver,16372
bls_gen,2621
bls_sign,3556
bls_ver,16366
bls_gen,2505
bls_sign,3239
bls_ver,16054
bls_gen,2562
bls_sign,3556
bls_ver,16377
bls_gen,2553
bls_sign,4502
bls_ver,17313
bls_gen,2671
bls_sign,4503
bls_ver,17315
bls_gen,2391
bls_sign,4188
bls_ver,17007
bls_gen,2533
bls_sign,3237
bls_ver,16048
bbs_gen,2312
bbs_sign,1557
bbs_ver,14320
bbs_gen,2531
bbs_sign,1537
bbs_ver,14434
bbs_gen,2434
bbs_sign,1463
bbs_ver,14380
bbs_gen,2511
bbs_sign,1473
bbs_ver,14353
bbs_gen,2570
bbs_sign,1558
bbs_ver,14452
bbs_gen,2413
bbs_sign,1501
bbs_ver,14310
bbs_gen,2441
bbs_sign,1521
bbs_ver,14313
bbs_gen,2493
bbs_sign,1511
bbs_ver,14405
bbs_gen,2347
bbs_sign,1511
bbs_ver,14352
bbs_gen,2599
bbs_sign,1522
bbs_ver,14294
cls_gen,5045
cls_sign,4373
cls_ver,28019
cls_gen,5184
cls_sign,4420
cls_ver,28034
cls_gen,5069
cls_sign,4451
cls_ver,28029
cls_gen,5005
cls_sign,4467
cls_ver,28015
cls_gen,5142
cls_sign,4447
cls_ver,28011
cls_gen,5023
cls_sign,4493
cls_ver,28038
cls_gen,5222
cls_sign,4464
cls_ver,28023
cls_gen,5235
cls_sign,4414
cls_ver,28016
cls_gen,5242
cls_sign,4508
cls_ver,28009
cls_gen,5022
cls_sign,4456
cls_ver,27996
zss_gen,1511
zss_sign,2622
zss_ver,11986
zss_gen,1515
zss_sign,2653
zss_ver,11969
zss_gen,1477
zss_sign,2690
zss_ver,11995
zss_gen,1483
zss_sign,2468
zss_ver,12017
zss_gen,1534
zss_sign,2515
zss_ver,11981
zss_gen,1473
zss_sign,2690
zss_ver,11972
zss_gen,1501
zss_sign,2649
zss_ver,11993
zss_gen,1521
zss_sign,2501
zss_ver,11971
zss_gen,1475
zss_sign,2803
zss_ver,11979
zss_gen,1468
zss_sign,2447
zss_ver,12004
ibe_gen,1496
ibe_ext,7378
ibe_enc,21088
ibe_dec,10476
ibe_gen,1519
ibe_ext,6628
ibe_enc,20604
ibe_dec,10478
ibe_gen,1466
ibe_ext,7534
ibe_enc,21399
ibe_dec,10474
ibe_gen,1443
ibe_ext,6009
ibe_enc,20010
ibe_dec,10479
ibe_gen,1461
ibe_ext,7001
ibe_enc,21060
ibe_dec,10479
ibe_gen,1495
ibe_ext,7071
ibe_enc,20482
ibe_dec,10476
ibe_gen,1496
ibe_ext,7180
ibe_enc,21088
ibe_dec,10474
ibe_gen,1473
ibe_ext,6294
ibe_enc,19849
ibe_dec,10474
ibe_gen,1497
ibe_ext,6341
ibe_enc,20176
ibe_dec,10474
ibe_gen,1491
ibe_ext,6989
ibe_enc,20779
ibe_dec,10479
