function,metric
bls_gen,6952
bls_sign,5480
bls_ver,16512
bls_res_size,49
bbs_gen,6952
bbs_sign,5704
bbs_ver,15480
bbs_res_size,49
cls_gen,6960
cls_sign,5528
cls_ver,16816
cls_res_size,147
zss_gen,5376
zss_gen,5376
zss_sign,7424
zss_ver,11512
zss_res_size,97
ibe_gen,5376
ibe_ext,6488
ibe_enc,14328
ibe_dec,15056
ibe_res_size,97
