function,metric
gpsw_setup_avg,6760
gpsw_enc_avg,6408
gpsw_keygen_avg,4824
gpsw_dec_seq_avg,7608
gpsw_setup_avg,6760
gpsw_enc_avg,6408
gpsw_keygen_avg,4912
gpsw_dec_seq_avg,7968
gpsw_setup_avg,6760
gpsw_enc_avg,6408
gpsw_keygen_avg,4848
gpsw_dec_seq_avg,7600
gpsw_setup_avg,6760
gpsw_enc_avg,6408
gpsw_keygen_avg,4680
gpsw_dec_seq_avg,7784
gpsw_setup_avg,6760
gpsw_enc_avg,6408
gpsw_keygen_avg,4592
gpsw_dec_seq_avg,7784
gpsw_setup_avg,6760
gpsw_enc_avg,6408
gpsw_keygen_avg,4992
gpsw_dec_seq_avg,7608
gpsw_setup_avg,6760
gpsw_enc_avg,6408
gpsw_keygen_avg,4992
gpsw_dec_seq_avg,7960
gpsw_setup_avg,6760
gpsw_enc_avg,6408
gpsw_keygen_avg,4512
gpsw_dec_seq_avg,7784
gpsw_setup_avg,6760
gpsw_enc_avg,6408
gpsw_keygen_avg,4824
gpsw_dec_seq_avg,7968
gpsw_setup_avg,6760
gpsw_enc_avg,6408
gpsw_keygen_avg,4592
gpsw_dec_seq_avg,7776
gpsw_setup_avg,6760
gpsw_enc_avg,6408
gpsw_keygen_avg,4512
gpsw_dec_seq_avg,7784
gpsw_setup_avg,6760
gpsw_enc_avg,6408
gpsw_keygen_avg,4848
gpsw_dec_seq_avg,7784
gpsw_setup_avg,6760
gpsw_enc_avg,6408
gpsw_keygen_avg,4912
gpsw_dec_seq_avg,7792
gpsw_setup_avg,6760
gpsw_enc_avg,6408
gpsw_keygen_avg,4936
gpsw_dec_seq_avg,7608
gpsw_setup_avg,6760
gpsw_enc_avg,6408
gpsw_keygen_avg,5312
gpsw_dec_seq_avg,7968
gpsw_setup_avg,6760
gpsw_enc_avg,6408
gpsw_keygen_avg,4768
gpsw_dec_seq_avg,7600
gpsw_setup_avg,6760
gpsw_enc_avg,6408
gpsw_keygen_avg,4680
gpsw_dec_seq_avg,7784
gpsw_setup_avg,6760
gpsw_enc_avg,6408
gpsw_keygen_avg,4760
gpsw_dec_seq_avg,7784
gpsw_setup_avg,6760
gpsw_enc_avg,6408
gpsw_keygen_avg,4280
gpsw_dec_seq_avg,7600
gpsw_setup_avg,6760
gpsw_enc_avg,6408
gpsw_keygen_avg,4528
gpsw_dec_seq_avg,7600
gpsw_setup_avg,6760
gpsw_enc_avg,6408
gpsw_keygen_avg,4592
gpsw_dec_seq_avg,7784
gpsw_setup_avg,6760
gpsw_enc_avg,6408
gpsw_keygen_avg,4528
gpsw_dec_seq_avg,7600
gpsw_setup_avg,6760
gpsw_enc_avg,6408
gpsw_keygen_avg,4848
gpsw_dec_seq_avg,7784
gpsw_setup_avg,6760
gpsw_enc_avg,6408
gpsw_keygen_avg,5256
gpsw_dec_seq_avg,7960
gpsw_setup_avg,6760
gpsw_enc_avg,6408
gpsw_keygen_avg,4024
gpsw_dec_seq_avg,7600
gpsw_setup_avg,6760
gpsw_enc_avg,6408
gpsw_keygen_avg,4696
gpsw_dec_seq_avg,7600
gpsw_setup_avg,6760
gpsw_enc_avg,6408
gpsw_keygen_avg,4592
gpsw_dec_seq_avg,7784
gpsw_setup_avg,6760
gpsw_enc_avg,6408
gpsw_keygen_avg,5336
gpsw_dec_seq_avg,7960
gpsw_setup_avg,6760
gpsw_enc_avg,6408
gpsw_keygen_avg,5400
gpsw_dec_seq_avg,7792
gpsw_setup_avg,6760
gpsw_enc_avg,6408
gpsw_keygen_avg,4680
gpsw_dec_seq_avg,7784
gpsw_dec_sim_avg,8320
gpsw_dec_sim_avg,8328
gpsw_dec_sim_avg,8808
gpsw_dec_sim_avg,8824
gpsw_dec_sim_avg,8816
gpsw_dec_sim_avg,8328
gpsw_dec_sim_avg,11328
gpsw_dec_sim_avg,10320
gpsw_dec_sim_avg,11808
gpsw_dec_sim_avg,7808
gpsw_dec_sim_avg,7808
gpsw_dec_sim_avg,8328
gpsw_dec_sim_avg,9328
gpsw_dec_sim_avg,10328
gpsw_dec_sim_avg,8816
gpsw_dec_sim_avg,9328
gpsw_dec_sim_avg,9816
gpsw_dec_sim_avg,11808
gpsw_dec_sim_avg,7816
gpsw_dec_sim_avg,10824
gpsw_dec_sim_avg,9328
gpsw_dec_sim_avg,8336
gpsw_dec_sim_avg,9320
gpsw_dec_sim_avg,10344
gpsw_dec_sim_avg,9336
gpsw_dec_sim_avg,9816
gpsw_dec_sim_avg,11808
gpsw_dec_sim_avg,10816
gpsw_dec_sim_avg,8336
gpsw_dec_sim_avg,8808
gpsw_setup_worst,6760
gpsw_enc_worst,6408
gpsw_keygen_worst,4696
gpsw_dec_sim_worst,11808
gpsw_dec_seq_worst,7600
