gpsw_setup_worst,0.4144413137187558
gpsw_enc_worst,0.5578665715455994
gpsw_keygen_worst,0.7724688248832993
gpsw_dec_seq_worst,4.929071241906977
gpsw_setup_worst,0.4144413137187558
gpsw_enc_worst,0.5578665715455994
gpsw_keygen_worst,0.7724688248832993
gpsw_dec_seq_worst,4.929071241906977
gpsw_setup_worst,0.4144413137187558
gpsw_enc_worst,0.5578665715455994
gpsw_keygen_worst,0.7724688248832993
gpsw_dec_seq_worst,4.929071241906977
gpsw_setup_worst,0.4144413137187558
gpsw_enc_worst,0.5578665715455994
gpsw_keygen_worst,0.7724688248832993
gpsw_dec_seq_worst,4.929071241906977
gpsw_setup_worst,0.4144413137187558
gpsw_enc_worst,0.5578665715455994
gpsw_keygen_worst,0.7724688248832993
gpsw_dec_seq_worst,4.929071241906977
gpsw_setup_worst,0.4144413137187558
gpsw_enc_worst,0.5578665715455994
gpsw_keygen_worst,0.7724688248832993
gpsw_dec_seq_worst,4.929071241906977
gpsw_setup_worst,0.4144413137187558
gpsw_enc_worst,0.5578665715455994
gpsw_keygen_worst,0.7724688248832993
gpsw_dec_seq_worst,4.929071241906977
gpsw_setup_worst,0.4144413137187558
gpsw_enc_worst,0.5578665715455994
gpsw_keygen_worst,0.7724688248832993
gpsw_dec_seq_worst,4.929071241906977
gpsw_setup_worst,0.4144413137187558
gpsw_enc_worst,0.5578665715455994
gpsw_keygen_worst,0.7724688248832993
gpsw_dec_seq_worst,4.929071241906977
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0

