function,metric
gpsw_setup_avg,5032
gpsw_enc_avg,6325
gpsw_keygen_avg,8106
gpsw_dec_seq_avg,19440
gpsw_setup_avg,5032
gpsw_enc_avg,6325
gpsw_keygen_avg,8228
gpsw_dec_seq_avg,16523
gpsw_setup_avg,5032
gpsw_enc_avg,6325
gpsw_keygen_avg,8076
gpsw_dec_seq_avg,20949
gpsw_setup_avg,5032
gpsw_enc_avg,6325
gpsw_keygen_avg,8172
gpsw_dec_seq_avg,33421
gpsw_setup_avg,5033
gpsw_enc_avg,6325
gpsw_keygen_avg,7991
gpsw_dec_seq_avg,47936
gpsw_setup_avg,5032
gpsw_enc_avg,6325
gpsw_keygen_avg,7985
gpsw_dec_seq_avg,24182
gpsw_setup_avg,5033
gpsw_enc_avg,6325
gpsw_keygen_avg,8149
gpsw_dec_seq_avg,45395
gpsw_setup_avg,5032
gpsw_enc_avg,6325
gpsw_keygen_avg,8178
gpsw_dec_seq_avg,30829
gpsw_setup_avg,5032
gpsw_enc_avg,6325
gpsw_keygen_avg,8012
gpsw_dec_seq_avg,18716
gpsw_setup_avg,5033
gpsw_enc_avg,6325
gpsw_keygen_avg,7947
gpsw_dec_seq_avg,36202
gpsw_setup_avg,5032
gpsw_enc_avg,6325
gpsw_keygen_avg,8012
gpsw_dec_seq_avg,24452
gpsw_setup_avg,5032
gpsw_enc_avg,6325
gpsw_keygen_avg,8051
gpsw_dec_seq_avg,11200
gpsw_setup_avg,5032
gpsw_enc_avg,6325
gpsw_keygen_avg,8333
gpsw_dec_seq_avg,46074
gpsw_setup_avg,5032
gpsw_enc_avg,6325
gpsw_keygen_avg,8054
gpsw_dec_seq_avg,38337
gpsw_setup_avg,5033
gpsw_enc_avg,6325
gpsw_keygen_avg,8158
gpsw_dec_seq_avg,11202
gpsw_setup_avg,5033
gpsw_enc_avg,6325
gpsw_keygen_avg,8055
gpsw_dec_seq_avg,11202
gpsw_setup_avg,5032
gpsw_enc_avg,6325
gpsw_keygen_avg,8102
gpsw_dec_seq_avg,26522
gpsw_setup_avg,5032
gpsw_enc_avg,6325
gpsw_keygen_avg,8100
gpsw_dec_seq_avg,30808
gpsw_setup_avg,5033
gpsw_enc_avg,6325
gpsw_keygen_avg,8147
gpsw_dec_seq_avg,25287
gpsw_setup_avg,5032
gpsw_enc_avg,6325
gpsw_keygen_avg,8067
gpsw_dec_seq_avg,24238
gpsw_setup_avg,5032
gpsw_enc_avg,6325
gpsw_keygen_avg,8032
gpsw_dec_seq_avg,48039
gpsw_setup_avg,5032
gpsw_enc_avg,6325
gpsw_keygen_avg,8119
gpsw_dec_seq_avg,11205
gpsw_setup_avg,5032
gpsw_enc_avg,6325
gpsw_keygen_avg,8112
gpsw_dec_seq_avg,23683
gpsw_setup_avg,5033
gpsw_enc_avg,6325
