gpsw_setup_worst,6760
gpsw_enc_worst,6408
gpsw_keygen_worst,7216
gpsw_dec_seq_worst,7656
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0
gpsw_dec_sim_worst,0

