function,metric
bsw_setup,0.05249611765146253
bsw_enc,0.24600155142446364
bsw_keygen,0.1814341623667212
bsw_dec,1.0043709170363
bsw_setup,0.052490049873789156
bsw_enc,0.24174104869365684
bsw_keygen,0.18090808962782218
bsw_dec,0.8070640392063367
bsw_setup,0.05251305138485303
bsw_enc,0.24006329780651436
bsw_keygen,0.18061027480496272
bsw_dec,0.8455703516966729
bsw_setup,0.05252864285889597
bsw_enc,0.24234816630681388
bsw_keygen,0.17984278326233222
bsw_dec,0.6683837941702878
bsw_setup,0.0
bsw_enc,0.24228364634844962
bsw_keygen,0.1805827680312926
bsw_dec,0.6693675324900299
bsw_setup,0.0
bsw_enc,0.24574570126417636
bsw_keygen,0.1803385340132648
bsw_dec,1.0058795901222315
bsw_setup,0.05249331332743166
bsw_enc,0.24334950600233393
bsw_keygen,0.18062742318544114
bsw_dec,0.4897854478408902
bsw_setup,0.052459425901373244
bsw_enc,0.24188923852311264
bsw_keygen,0.18045309933937242
bsw_dec,0.48906199528525135
bsw_setup,0.05341290086093879
bsw_enc,0.2440330600490178
bsw_keygen,0.18051412006219222
bsw_dec,1.001530221332277
bsw_setup,0.05343339066124622
bsw_enc,0.24282528036170442
bsw_keygen,0.18132225310636887
bsw_dec,0.49008535578019025
bsw_setup,0.05251195046636795
bsw_enc,0.24283020209934972
bsw_keygen,0.18089161612093466
bsw_dec,0.8267450715187543
bsw_setup,0.05340230615602605
bsw_enc,0.2416945926182795
bsw_keygen,0.18104412000626358
bsw_dec,0.8474509482416854
bsw_setup,0.0
bsw_enc,0.24241214046875592
bsw_keygen,0.18181764708624965
bsw_dec,0.0
bsw_setup,0.05341983220229547
bsw_enc,0.24557179818550795
bsw_keygen,0.18049834328393083
bsw_dec,0.9662090114090173
bsw_setup,0.052485976926982376
bsw_enc,0.24396824713382456
bsw_keygen,0.0
bsw_dec,0.6689862254510286
bsw_setup,0.053593202912145185
bsw_enc,0.24536639038059463
bsw_keygen,0.18128173865377928
bsw_dec,0.9866672125044775
bsw_setup,0.053421680720316014
bsw_enc,0.24293049351208737
bsw_keygen,0.1809503750171932
bsw_dec,0.8245711729344406
bsw_setup,0.053437925928996696
bsw_enc,0.0
bsw_keygen,0.18107970139632634
bsw_dec,0.666872929616106
bsw_setup,0.053416271234552094
bsw_enc,0.2423823788762093
bsw_keygen,0.18060710188415258
bsw_dec,0.6496781823949703
bsw_setup,0.0
bsw_enc,0.24588309109210893
bsw_keygen,0.18069280159970116
bsw_dec,0.6463495831936598
bsw_setup,0.0
bsw_enc,0.2424506964120605
bsw_keygen,0.18093083379583222
bsw_dec,0.4897768308305067
bsw_setup,0.0
bsw_enc,0.24404774522615785
bsw_keygen,0.1811328552746112
bsw_dec,0.6682263730549144
bsw_setup,0.053431075066328014
bsw_enc,0.0
bsw_keygen,0.1807924981373878
bsw_dec,0.6683367167289049
bsw_setup,0.05341770768165591
bsw_enc,0.24589544956882747
bsw_keygen,0.1804317948718866
bsw_dec,1.0036828442538799
bsw_setup,0.052497348263859725
bsw_enc,0.2423367976604234
bsw_keygen,0.1808382265435325
bsw_dec,0.8225971642922986
bsw_setup,0.05339527093701895
bsw_enc,0.24237549304134323
bsw_keygen,0.18083289999928726
bsw_dec,0.0
bsw_setup,0.05249890478948751
bsw_enc,0.24205507758177008
bsw_keygen,0.18171637396845566
bsw_dec,1.0032376845056759
bsw_setup,0.0534098306008511
bsw_enc,0.24333032457364978
bsw_keygen,0.18004243357313995
bsw_dec,0.4898818221398516
bsw_setup,0.05338766855084228
bsw_enc,0.24331019566704823
bsw_keygen,0.17989095921317744
bsw_dec,0.4907275406519581
bsw_setup,0.052489206207295226
bsw_enc,0.24566421911120448
bsw_keygen,0.18078799563977455
bsw_dec,0.48901507014201834
