function,metric
bsw_setup,6760
bsw_enc,6440
bsw_keygen,3840
bsw_dec,8288
bsw_setup,6760
bsw_enc,6408
bsw_keygen,3840
bsw_dec,8648
bsw_setup,6760
bsw_enc,6632
bsw_keygen,3840
bsw_dec,8464
bsw_setup,6760
bsw_enc,6408
bsw_keygen,3840
bsw_dec,8288
bsw_setup,6760
bsw_enc,6408
bsw_keygen,3840
bsw_dec,9016
bsw_setup,6760
bsw_enc,6408
bsw_keygen,3840
bsw_dec,8272
bsw_setup,6760
bsw_enc,6408
bsw_keygen,3840
bsw_dec,8280
bsw_setup,6760
bsw_enc,6408
bsw_keygen,3840
bsw_dec,8088
bsw_setup,6760
bsw_enc,6408
bsw_keygen,3840
bsw_dec,8280
bsw_setup,6760
bsw_enc,6600
bsw_keygen,3840
bsw_dec,8104
bsw_setup,6760
bsw_enc,6424
bsw_keygen,3840
bsw_dec,8096
bsw_setup,6760
bsw_enc,6408
bsw_keygen,3840
bsw_dec,8104
bsw_setup,6760
bsw_enc,6544
bsw_keygen,3840
bsw_dec,8288
bsw_setup,6760
bsw_enc,6408
bsw_keygen,3840
bsw_dec,8472
bsw_setup,6760
bsw_enc,6408
bsw_keygen,3840
bsw_dec,8096
bsw_setup,6760
bsw_enc,6408
bsw_keygen,3840
bsw_dec,8280
bsw_setup,6760
bsw_enc,6648
bsw_keygen,3840
bsw_dec,8456
bsw_setup,6760
bsw_enc,6408
bsw_keygen,3840
bsw_dec,8288
bsw_setup,6760
bsw_enc,6408
bsw_keygen,3840
bsw_dec,8104
bsw_setup,6760
bsw_enc,7640
bsw_keygen,3840
bsw_dec,8464
bsw_setup,6760
bsw_enc,6408
bsw_keygen,3840
bsw_dec,8480
bsw_setup,6760
bsw_enc,6688
bsw_keygen,3840
bsw_dec,8464
bsw_setup,6760
bsw_enc,6408
bsw_keygen,3840
bsw_dec,8272
bsw_setup,6760
bsw_enc,6408
bsw_keygen,3840
bsw_dec,8288
bsw_setup,6760
bsw_enc,6408
bsw_keygen,3840
bsw_dec,8088
bsw_setup,6760
bsw_enc,6856
bsw_keygen,3840
bsw_dec,8816
bsw_setup,6760
bsw_enc,6408
bsw_keygen,3840
bsw_dec,8104
bsw_setup,6760
bsw_enc,6408
bsw_keygen,3840
bsw_dec,8272
bsw_setup,6760
bsw_enc,7280
bsw_keygen,3840
bsw_dec,8296
bsw_setup,6760
bsw_enc,6408
bsw_keygen,3840
bsw_dec,8272
