function,metric
bsw_setup,1155
bsw_enc,8009
bsw_keygen,7475
bsw_dec,32613
bsw_setup,1155
bsw_enc,7985
bsw_keygen,7437
bsw_dec,33414
bsw_setup,1155
bsw_enc,8027
bsw_keygen,7474
bsw_dec,15693
bsw_setup,1155
bsw_enc,8050
bsw_keygen,7474
bsw_dec,35788
bsw_setup,1155
bsw_enc,8050
bsw_keygen,7473
bsw_dec,39869
bsw_setup,1155
bsw_enc,8056
bsw_keygen,7473
bsw_dec,32685
bsw_setup,1155
bsw_enc,7932
bsw_keygen,7425
bsw_dec,15695
bsw_setup,1155
bsw_enc,8010
bsw_keygen,7437
bsw_dec,22820
bsw_setup,1155
bsw_enc,7956
bsw_keygen,7366
bsw_dec,12432
bsw_setup,1155
bsw_enc,8025
bsw_keygen,7422
bsw_dec,11909
bsw_setup,1155
bsw_enc,7966
bsw_keygen,7429
bsw_dec,19845
bsw_setup,1155
bsw_enc,8025
bsw_keygen,7438
bsw_dec,32706
bsw_setup,1155
bsw_enc,7831
bsw_keygen,7406
bsw_dec,22792
bsw_setup,1155
bsw_enc,7996
bsw_keygen,7438
bsw_dec,32332
bsw_setup,1155
bsw_enc,8027
bsw_keygen,7473
bsw_dec,36486
bsw_setup,1155
bsw_enc,7886
bsw_keygen,7424
bsw_dec,19064
bsw_setup,1155
bsw_enc,7946
bsw_keygen,7438
bsw_dec,19051
bsw_setup,1155
bsw_enc,7942
bsw_keygen,7425
bsw_dec,22450
bsw_setup,1155
bsw_enc,7913
bsw_keygen,7476
bsw_dec,40658
bsw_setup,1155
bsw_enc,7931
bsw_keygen,7421
bsw_dec,25849
bsw_setup,1155
bsw_enc,7980
bsw_keygen,7421
bsw_dec,19031
bsw_setup,1155
bsw_enc,8002
bsw_keygen,7475
bsw_dec,39880
bsw_setup,1155
bsw_enc,7903
bsw_keygen,7439
bsw_dec,33373
bsw_setup,1155
bsw_enc,7914
bsw_keygen,7436
bsw_dec,32961
bsw_setup,1155
bsw_enc,8026
bsw_keygen,7425
bsw_dec,22960
bsw_setup,1155
bsw_enc,7894
bsw_keygen,7474
bsw_dec,39422
bsw_setup,1155
bsw_enc,7972
bsw_keygen,7426
bsw_dec,11907
bsw_setup,1155
bsw_enc,7992
bsw_keygen,7425
bsw_dec,23285
bsw_setup,1155
bsw_enc,7930
bsw_keygen,7473
bsw_dec,37221
bsw_setup,1155
bsw_enc,8063
bsw_keygen,7421
bsw_dec,29968
