function,metric
gpsw_setup,6760
gpsw_enc,6408
gpsw_keygen,5016
gpsw_dec,7624
gpsw_setup,6760
gpsw_enc,6408
gpsw_keygen,5248
gpsw_dec,7808
gpsw_setup,6760
gpsw_enc,6408
gpsw_keygen,5504
gpsw_dec,7808
gpsw_setup,6760
gpsw_enc,6408
gpsw_keygen,5080
gpsw_dec,7984
gpsw_setup,6760
gpsw_enc,6408
gpsw_keygen,6400
gpsw_dec,8168
gpsw_setup,6760
gpsw_enc,6408
gpsw_keygen,5432
gpsw_dec,7808
gpsw_setup,6760
gpsw_enc,6408
gpsw_keygen,6000
gpsw_dec,7808
gpsw_setup,6760
gpsw_enc,6408
gpsw_keygen,5496
gpsw_dec,7808
gpsw_setup,6760
gpsw_enc,6408
gpsw_keygen,5000
gpsw_dec,7816
gpsw_setup,6760
gpsw_enc,6408
gpsw_keygen,4952
gpsw_dec,7616
gpsw_setup,6760
gpsw_enc,6408
gpsw_keygen,5016
gpsw_dec,7808
gpsw_setup,6760
gpsw_enc,6408
gpsw_keygen,4696
gpsw_dec,7616
gpsw_setup,6760
gpsw_enc,6408
gpsw_keygen,5584
gpsw_dec,7800
gpsw_setup,6760
gpsw_enc,6408
gpsw_keygen,5248
gpsw_dec,7808
gpsw_setup,6760
gpsw_enc,6408
gpsw_keygen,5912
gpsw_dec,7824
gpsw_setup,6760
gpsw_enc,6408
gpsw_keygen,5568
gpsw_dec,7816
gpsw_setup,6760
gpsw_enc,6408
gpsw_keygen,4680
gpsw_dec,7624
gpsw_setup,6760
gpsw_enc,6408
gpsw_keygen,5000
gpsw_dec,7816
gpsw_setup,6760
gpsw_enc,6408
gpsw_keygen,5272
gpsw_dec,7624
gpsw_setup,6760
gpsw_enc,6408
gpsw_keygen,5896
gpsw_dec,7648
gpsw_setup,6760
gpsw_enc,6408
gpsw_keygen,5752
gpsw_dec,7984
gpsw_setup,6760
gpsw_enc,6408
gpsw_keygen,4760
gpsw_dec,7800
gpsw_setup,6760
gpsw_enc,6408
gpsw_keygen,5400
gpsw_dec,7992
gpsw_setup,6760
gpsw_enc,6408
gpsw_keygen,5584
gpsw_dec,7992
gpsw_setup,6760
gpsw_enc,6408
gpsw_keygen,5736
gpsw_dec,7984
gpsw_setup,6760
gpsw_enc,6408
gpsw_keygen,4928
gpsw_dec,7808
gpsw_setup,6760
gpsw_enc,6408
gpsw_keygen,5792
gpsw_dec,7816
gpsw_setup,6760
gpsw_enc,6408
gpsw_keygen,6296
gpsw_dec,7816
gpsw_setup,6760
gpsw_enc,6408
gpsw_keygen,5816
gpsw_dec,7808
gpsw_setup,6760
gpsw_enc,6408
gpsw_keygen,5752
gpsw_dec,7624
