function,metric
gpsw_setup,5032
gpsw_enc,6325
gpsw_keygen,8106
gpsw_dec,19440
gpsw_setup,5032
gpsw_enc,6325
gpsw_keygen,8228
gpsw_dec,16523
gpsw_setup,5032
gpsw_enc,6325
gpsw_keygen,8076
gpsw_dec,20949
gpsw_setup,5032
gpsw_enc,6325
gpsw_keygen,8172
gpsw_dec,33421
gpsw_setup,5033
gpsw_enc,6325
gpsw_keygen,7991
gpsw_dec,47936
gpsw_setup,5032
gpsw_enc,6325
gpsw_keygen,7985
gpsw_dec,24182
gpsw_setup,5033
gpsw_enc,6325
gpsw_keygen,8149
gpsw_dec,45395
gpsw_setup,5032
gpsw_enc,6325
gpsw_keygen,8178
gpsw_dec,30829
gpsw_setup,5032
gpsw_enc,6325
gpsw_keygen,8012
gpsw_dec,18716
gpsw_setup,5033
gpsw_enc,6325
gpsw_keygen,7947
gpsw_dec,36202
gpsw_setup,5032
gpsw_enc,6325
gpsw_keygen,8012
gpsw_dec,24452
gpsw_setup,5032
gpsw_enc,6325
gpsw_keygen,8051
gpsw_dec,11200
gpsw_setup,5032
gpsw_enc,6325
gpsw_keygen,8333
gpsw_dec,46074
gpsw_setup,5032
gpsw_enc,6325
gpsw_keygen,8054
gpsw_dec,38337
gpsw_setup,5033
gpsw_enc,6325
gpsw_keygen,8158
gpsw_dec,11202
gpsw_setup,5033
gpsw_enc,6325
gpsw_keygen,8055
gpsw_dec,11202
gpsw_setup,5032
gpsw_enc,6325
gpsw_keygen,8102
gpsw_dec,26522
gpsw_setup,5032
gpsw_enc,6325
gpsw_keygen,8100
gpsw_dec,30808
gpsw_setup,5033
gpsw_enc,6325
gpsw_keygen,8147
gpsw_dec,25287
gpsw_setup,5032
gpsw_enc,6325
gpsw_keygen,8067
gpsw_dec,24238
gpsw_setup,5032
gpsw_enc,6325
gpsw_keygen,8032
gpsw_dec,48039
gpsw_setup,5032
gpsw_enc,6325
gpsw_keygen,8119
gpsw_dec,11205
gpsw_setup,5032
gpsw_enc,6325
gpsw_keygen,8112
gpsw_dec,23683
gpsw_setup,5033
gpsw_enc,6325
gpsw_keygen,8123
gpsw_dec,13871
gpsw_setup,5032
gpsw_enc,6325
gpsw_keygen,8190
gpsw_dec,16258
gpsw_setup,5032
gpsw_enc,6325
gpsw_keygen,8138
gpsw_dec,15884
gpsw_setup,5032
gpsw_enc,6325
gpsw_keygen,8156
gpsw_dec,54571
gpsw_setup,5032
gpsw_enc,6325
gpsw_keygen,8212
gpsw_dec,30979
gpsw_setup,5033
gpsw_enc,6325
gpsw_keygen,8181
gpsw_dec,50000
gpsw_setup,5032
gpsw_enc,6325
gpsw_keygen,8156
gpsw_dec,29102
