function,metric
gpsw_setup,2902
gpsw_enc,3472
gpsw_keygen,3946
gpsw_dec_seq,11056
gpsw_setup,2902
gpsw_enc,3473
gpsw_keygen,4087
gpsw_dec_seq,28251
gpsw_setup,2902
gpsw_enc,3473
gpsw_keygen,4014
gpsw_dec_seq,28227
gpsw_setup,2902
gpsw_enc,3472
gpsw_keygen,4043
gpsw_dec_seq,20829
gpsw_setup,2902
gpsw_enc,3472
gpsw_keygen,4036
gpsw_dec_seq,13800
gpsw_setup,2902
gpsw_enc,3472
gpsw_keygen,4022
gpsw_dec_seq,20773
gpsw_setup,2902
gpsw_enc,3472
gpsw_keygen,3948
gpsw_dec_seq,11058
gpsw_setup,2902
gpsw_enc,3472
gpsw_keygen,4120
gpsw_dec_seq,8331
gpsw_setup,2902
gpsw_enc,3472
gpsw_keygen,4102
gpsw_dec_seq,11179
gpsw_setup,2902
gpsw_enc,3472
gpsw_keygen,4127
gpsw_dec_seq,18034
gpsw_setup,2902
gpsw_enc,3472
gpsw_keygen,3981
gpsw_dec_seq,27499
gpsw_setup,2902
gpsw_enc,3472
gpsw_keygen,3991
gpsw_dec_seq,22795
gpsw_setup,2902
gpsw_enc,3472
gpsw_keygen,3994
gpsw_dec_seq,20390
gpsw_setup,2902
gpsw_enc,3472
gpsw_keygen,4074
gpsw_dec_seq,28201
gpsw_setup,2902
gpsw_enc,3472
gpsw_keygen,4002
gpsw_dec_seq,15854
gpsw_setup,2902
gpsw_enc,3472
gpsw_keygen,4113
gpsw_dec_seq,27111
gpsw_setup,2902
gpsw_enc,3472
gpsw_keygen,4023
gpsw_dec_seq,11061
gpsw_setup,2902
gpsw_enc,3472
gpsw_keygen,3953
gpsw_dec_seq,8330
gpsw_setup,2902
gpsw_enc,3472
gpsw_keygen,4062
gpsw_dec_seq,13387
gpsw_setup,2902
gpsw_enc,3472
gpsw_keygen,4114
gpsw_dec_seq,22731
gpsw_setup,2902
gpsw_enc,3472
gpsw_keygen,4069
gpsw_dec_seq,28665
gpsw_setup,2902
gpsw_enc,3472
gpsw_keygen,4109
gpsw_dec_seq,8326
gpsw_setup,2902
gpsw_enc,3472
gpsw_keygen,4034
gpsw_dec_seq,22727
gpsw_setup,2902
gpsw_enc,3472
gpsw_keygen,3984
gpsw_dec_seq,18363
gpsw_setup,2902
gpsw_enc,3472
gpsw_keygen,4087
gpsw_dec_seq,23191
gpsw_setup,2902
gpsw_enc,3472
gpsw_keygen,3927
gpsw_dec_seq,11058
gpsw_setup,2902
gpsw_enc,3472
gpsw_keygen,4130
gpsw_dec_seq,20811
gpsw_setup,2902
gpsw_enc,3472
gpsw_keygen,4017
gpsw_dec_seq,17719
gpsw_setup,2902
gpsw_enc,3472
gpsw_keygen,4029
gpsw_dec_seq,18076
gpsw_setup,2902
gpsw_enc,3472
gpsw_keygen,4046
gpsw_dec_seq,27498
gpsw_dec_sim,11532
gpsw_dec_sim,6420
gpsw_dec_sim,12235
gpsw_dec_sim,13331
gpsw_dec_sim,11244
gpsw_dec_sim,9958
gpsw_dec_sim,13681
gpsw_dec_sim,8007
gpsw_dec_sim,13171
gpsw_dec_sim,8104
gpsw_dec_sim,10508
gpsw_dec_sim,8100
gpsw_dec_sim,14321
gpsw_dec_sim,10390
gpsw_dec_sim,12812
gpsw_dec_sim,10783
gpsw_dec_sim,10630
gpsw_dec_sim,13946
gpsw_dec_sim,13204
gpsw_dec_sim,7338
gpsw_dec_sim,7739
gpsw_dec_sim,12063
gpsw_dec_sim,15013
gpsw_dec_sim,7738
gpsw_dec_sim,10383
gpsw_dec_sim,12061
gpsw_dec_sim,15423
gpsw_dec_sim,9717
gpsw_dec_sim,8006
gpsw_dec_sim,12620
