function,metric
gpsw_setup,0.22434074092242448
gpsw_enc,0.31459726451999676
gpsw_keygen,0.3754210780478193
gpsw_dec,1.2199120806157464
gpsw_setup,0.22339076114197595
gpsw_enc,0.3142381440682542
gpsw_keygen,0.0
gpsw_dec,1.2206243019302678
gpsw_setup,0.2245040892726846
gpsw_enc,0.0
gpsw_keygen,0.37483393852081537
gpsw_dec,1.2201111699557956
gpsw_setup,0.2244494379808506
gpsw_enc,0.3144130477474782
gpsw_keygen,0.37474257938563815
gpsw_dec,1.2198249619123005
gpsw_setup,0.2243846490979193
gpsw_enc,0.3143864229652619
gpsw_keygen,0.37581869632833487
gpsw_dec,0.0
gpsw_setup,0.22461681837836914
gpsw_enc,0.315184618400202
gpsw_keygen,0.0
gpsw_dec,1.2226012885818895
gpsw_setup,0.0
gpsw_enc,0.31469202942318336
gpsw_keygen,0.3772971781632955
gpsw_dec,1.2201385858986125
gpsw_setup,0.224358931187954
gpsw_enc,0.3142906705455645
gpsw_keygen,0.37745432011783314
gpsw_dec,0.0
gpsw_setup,0.22359595828586146
gpsw_enc,0.31544200883143375
gpsw_keygen,0.37564180741707415
gpsw_dec,1.2199175306989005
gpsw_setup,0.22531212755375446
gpsw_enc,0.31512909060551053
gpsw_keygen,0.3747199681525424
gpsw_dec,1.2210917972276558
gpsw_setup,0.0
gpsw_enc,0.31443534734348455
gpsw_keygen,0.3758279403009357
gpsw_dec,0.0
gpsw_setup,0.22536981780495935
gpsw_enc,0.3143953161272748
gpsw_keygen,0.37496428495480044
gpsw_dec,1.2197447814461289
gpsw_setup,0.22626434870892118
gpsw_enc,0.31468983022702984
gpsw_keygen,0.37474845146967156
gpsw_dec,1.220112944866221
gpsw_setup,0.2243834357708694
gpsw_enc,0.0
gpsw_keygen,0.37641157361782146
gpsw_dec,1.2235752906484756
gpsw_setup,0.22439617162777303
gpsw_enc,0.31522933651175794
gpsw_keygen,0.37458461013933153
gpsw_dec,1.2223418239090194
gpsw_setup,0.2245006192061638
gpsw_enc,0.0
gpsw_keygen,0.37554428362184084
gpsw_dec,1.220655779937905
gpsw_setup,0.2242967315432097
gpsw_enc,0.3143298112104328
gpsw_keygen,0.37479928250528055
gpsw_dec,1.219891891363592
gpsw_setup,0.22354884259402755
gpsw_enc,0.3145645025538074
gpsw_keygen,0.37459988068375444
gpsw_dec,1.219139515517483
gpsw_setup,0.22341013542479915
gpsw_enc,0.3142796836420896
gpsw_keygen,0.3749175284885712
gpsw_dec,1.221290274701187
gpsw_setup,0.2234388452023264
gpsw_enc,0.3143108292172351
gpsw_keygen,0.3746414275467403
gpsw_dec,1.2226089037540901
gpsw_setup,0.22444750529196564
gpsw_enc,0.3142981439663298
gpsw_keygen,0.374670699549218
gpsw_dec,1.2215394454697732
gpsw_setup,0.22350010722875588
gpsw_enc,0.3147284357415299
gpsw_keygen,0.376473731713163
gpsw_dec,1.2197571645511516
gpsw_setup,0.22354240400923633
gpsw_enc,0.31520735836691355
gpsw_keygen,0.376526452725132
gpsw_dec,0.0
gpsw_setup,0.22447491664853395
gpsw_enc,0.31520005894203845
gpsw_keygen,0.3755343350064419
gpsw_dec,1.2197194280475405
gpsw_setup,0.22436495253609312
gpsw_enc,0.3151957860671803
gpsw_keygen,0.3751329361316224
gpsw_dec,1.2197096954534479
gpsw_setup,0.2253031163993811
gpsw_enc,0.31429336645536904
gpsw_keygen,0.374785730962951
gpsw_dec,1.2199447774307592
gpsw_setup,0.0
gpsw_enc,0.31455695114201954
gpsw_keygen,0.37464768799642734
gpsw_dec,1.2199986374626555
gpsw_setup,0.2252210687597593
gpsw_enc,0.3145980790588588
gpsw_keygen,0.0
gpsw_dec,1.21908609035114
gpsw_setup,0.22450547429422485
gpsw_enc,0.3145726998895415
gpsw_keygen,0.3745364314773009
gpsw_dec,1.2234340030037738
gpsw_setup,0.22534376879119222
gpsw_enc,0.3143604869561059
gpsw_keygen,0.37641262557771515
gpsw_dec,0.0
