function,metric
gpsw_setup,9182
gpsw_enc,11636
gpsw_keygen,17072
gpsw_dec_seq,108514
gpsw_dec_sim,0
gpsw_dec_sim,0
gpsw_dec_sim,0
gpsw_dec_sim,0
gpsw_dec_sim,0
gpsw_dec_sim,0
gpsw_dec_sim,0
gpsw_dec_sim,0
gpsw_dec_sim,0
gpsw_dec_sim,0
gpsw_dec_sim,0
gpsw_dec_sim,0
gpsw_dec_sim,0
gpsw_dec_sim,0
gpsw_dec_sim,0
gpsw_dec_sim,0
gpsw_dec_sim,0
gpsw_dec_sim,0
gpsw_dec_sim,0
gpsw_dec_sim,0
gpsw_dec_sim,0
gpsw_dec_sim,0
gpsw_dec_sim,0
gpsw_dec_sim,0
gpsw_dec_sim,0
gpsw_dec_sim,0
gpsw_dec_sim,0
gpsw_dec_sim,0
gpsw_dec_sim,0
gpsw_dec_sim,0

